atm_id,city_state_zip.city,city_state_zip.state,city_state_zip.zip,pos_capability,offsite_or_onsite,bank
7411,Newcomb,NY,12852,swipe,offsite,jpmc
7412,Woodinville,WA,98072,chip,onsite,jpmc
7413,Glyndon,MD,21071,chip,onsite,jpmc
7414,Auburn University,AL,36849,chip,onsite,jpmc
7415,Teague,TX,75860,swipe,onsite,jpmc
7416,Seminole,FL,33776,chip,offsite,jpmc
7417,Dittmer,MO,63023,swipe,onsite,jpmc
7418,Anderson,IN,46015,chip,onsite,jpmc
7419,Whitehall,WI,54773,chip,onsite,jpmc
7420,Winterport,ME,4496,chip,onsite,jpmc
7421,Stratford,WI,54484,chip,onsite,jpmc
7422,San Mateo,CA,94409,chip,onsite,jpmc
7423,Cohagen,MT,59322,chip,onsite,jpmc
7424,Le Center,MN,56057,chip,onsite,jpmc
7425,New York,NY,10124,chip,onsite,jpmc
7426,Van Meter,IA,50261,chip,offsite,jpmc
7427,Tulsa,OK,74103,swipe,onsite,jpmc
7428,Rockland,ME,4841,chip,onsite,jpmc
7429,Waukegan,IL,60079,swipe,onsite,jpmc
7430,Viking,MN,56760,chip,onsite,jpmc
7431,San Bernardino,CA,92401,chip,onsite,jpmc
7432,Central,AZ,85531,swipe,onsite,jpmc
7433,Durant,OK,74702,chip,onsite,jpmc
7434,Hilger,MT,59451,chip,onsite,jpmc
7435,Jamesville,NC,27846,chip,onsite,jpmc
7436,Memphis,TN,38182,swipe,offsite,jpmc
7437,Greig,NY,13345,chip,onsite,jpmc
7438,Newport,TN,37822,chip,onsite,jpmc
7439,Calypso,NC,28325,chip,onsite,jpmc
7440,Burket,IN,46508,chip,onsite,jpmc
7441,Norene,TN,37136,chip,onsite,jpmc
7442,Grand Rapids,MI,49505,chip,onsite,jpmc
7443,West Palm Beach,FL,33413,chip,onsite,jpmc
7444,Alexander,AR,72002,chip,onsite,jpmc
7445,Salida,CA,95368,chip,onsite,jpmc
7446,Petersburg,NE,68652,swipe,onsite,jpmc
7447,Sagamore,MA,2561,chip,onsite,jpmc
7448,Sacramento,CA,94269,chip,offsite,jpmc
7449,Reinbeck,IA,50669,chip,onsite,jpmc
7450,Kearney,NE,68845,chip,onsite,bank_of_america
7451,Allen,TX,75013,chip,onsite,jpmc
7452,Dover,PA,17315,chip,onsite,jpmc
7453,Little Genesee,NY,14754,swipe,onsite,jpmc
7454,Freeport,ME,4033,swipe,onsite,wellsfargo
7455,Erie,MI,48133,chip,onsite,jpmc
7456,Fort Worth,TX,76191,swipe,onsite,jpmc
7457,Ridgeway,SC,29130,chip,onsite,jpmc
7458,Bray,OK,73012,chip,onsite,jpmc
7459,Fort Worth,TX,76124,chip,offsite,hsbc
7460,Jackson,MS,39296,swipe,onsite,jpmc
7461,Slater,IA,50244,chip,onsite,jpmc
7462,Paw Creek,NC,28130,swipe,onsite,jpmc
7463,Salton City,CA,92275,chip,onsite,jpmc
7464,Hosston,LA,71043,swipe,onsite,jpmc
7465,Roanoke,VA,24029,chip,onsite,jpmc
7466,Denver,IA,50622,chip,onsite,jpmc
7467,Saint Petersburg,FL,33704,swipe,offsite,bank_of_america
7468,Wells Tannery,PA,16691,swipe,onsite,wellsfargo
7469,Concord,CA,94518,swipe,onsite,jpmc
7470,Citrus Heights,CA,95611,chip,onsite,jpmc
7471,Arapahoe,WY,82510,chip,onsite,jpmc
7472,Craddockville,VA,23341,chip,onsite,jpmc
7473,West Somerset,KY,42564,chip,onsite,jpmc
7474,Hollister,CA,95023,swipe,onsite,jpmc
7475,Shawnee Mission,KS,66220,chip,onsite,jpmc
7476,Shannon,IL,61078,chip,onsite,jpmc
7477,Washington,DC,20594,chip,onsite,jpmc
7478,New Orleans,LA,70174,chip,onsite,jpmc
7479,Ocean Springs,MS,39564,chip,onsite,jpmc
7480,Greenwood,WI,54437,chip,onsite,jpmc
7481,Wauconda,WA,98859,chip,offsite,jpmc
7482,Culver,IN,46511,chip,onsite,jpmc
7483,Arivaca,AZ,85601,swipe,onsite,jpmc
7484,New Haven,CT,6534,chip,onsite,jpmc
7485,Fort Bragg,CA,95437,chip,onsite,jpmc
7486,Rice Lake,WI,54868,chip,onsite,jpmc
7487,Moscow,VT,5662,swipe,onsite,jpmc
7488,Raleigh,NC,27675,chip,onsite,jpmc
7489,Spring,TX,77382,chip,onsite,jpmc
7490,Cleveland,OH,44198,chip,onsite,jpmc
7491,Skelton,WV,25919,chip,onsite,jpmc
7492,Bartonsville,PA,18321,swipe,onsite,jpmc
7493,Odessa,NY,14869,chip,onsite,jpmc
7494,Chicago,IL,60661,chip,onsite,jpmc
7495,Harrisonburg,VA,22803,chip,onsite,jpmc
7496,Topeka,KS,66634,chip,onsite,jpmc
7497,Ventura,CA,93002,chip,onsite,jpmc
7498,Belleview,MO,63623,chip,onsite,jpmc
7499,Killarney,FL,34740,chip,onsite,bank_of_america
7500,Glidden,TX,78943,swipe,onsite,jpmc
7501,Anadarko,OK,73005,chip,onsite,jpmc
7502,Orlando,FL,32856,chip,onsite,jpmc
7503,Riesel,TX,76682,chip,onsite,jpmc
7504,Mooresville,MO,64664,chip,onsite,jpmc
7505,Fresno,CA,93772,swipe,onsite,jpmc
7506,Old Saybrook,CT,6475,chip,onsite,jpmc
7507,Larose,LA,70373,chip,onsite,jpmc
7508,Knoxville,TN,37950,chip,onsite,jpmc
7509,Houston,TX,77223,swipe,onsite,jpmc
7510,Roanoke,VA,24031,chip,onsite,jpmc
7511,Washington,DC,20035,chip,onsite,jpmc
7512,Saint Robert,MO,65584,swipe,onsite,jpmc
7513,Milan,GA,31060,chip,onsite,jpmc
7514,Alexandria,AL,36250,swipe,offsite,jpmc
7515,Madrid,NE,69150,chip,onsite,jpmc
7516,Rochelle,GA,31079,swipe,onsite,jpmc
7517,Charleston,SC,29425,chip,onsite,jpmc
7518,Hobbs,NM,88241,chip,onsite,jpmc
7519,Weyerhaeuser,WI,54895,swipe,onsite,jpmc
7520,Star Tannery,VA,22654,chip,onsite,jpmc
7521,Charleston,WV,25333,chip,onsite,jpmc
7522,Willow,NY,12495,swipe,onsite,bank_of_america
7523,Monticello,SC,29106,chip,onsite,bank_of_america
7524,Saint Augustine,FL,32092,chip,onsite,jpmc
7525,Jamestown,OH,45335,chip,onsite,jpmc
7526,Oklahoma City,OK,73135,chip,onsite,jpmc
7527,Fort Shafter,HI,96858,swipe,onsite,jpmc
7528,Talmage,KS,67482,chip,onsite,jpmc
7529,Minco,OK,73059,chip,onsite,jpmc
7530,Universal City,TX,78150,chip,offsite,jpmc
7531,Rake,IA,50465,chip,onsite,jpmc
7532,Falls Church,VA,22041,swipe,onsite,jpmc
7533,Olmstead,KY,42265,chip,onsite,hsbc
7534,Prophetstown,IL,61277,chip,onsite,jpmc
7535,Wilmot,AR,71676,swipe,onsite,jpmc
7536,Edinboro,PA,16412,swipe,onsite,jpmc
7537,Clarendon,PA,16313,chip,onsite,jpmc
7538,Donaldson,MN,56720,chip,onsite,jpmc
7539,Osborne,KS,67473,chip,onsite,jpmc
7540,Savannah,GA,31402,chip,onsite,jpmc
7541,Delphia,KY,41735,chip,onsite,hsbc
7542,Bullhead City,AZ,86439,chip,onsite,wellsfargo
7543,Williston,ND,58801,chip,offsite,jpmc
7544,Raquette Lake,NY,13436,swipe,onsite,jpmc
7545,Truth Or Consequences,NM,87901,chip,onsite,hsbc
7546,Birmingham,AL,35296,swipe,onsite,jpmc
7547,Reynolds Station,KY,42368,chip,onsite,hsbc
7548,Dagmar,MT,59219,chip,onsite,jpmc
7549,Crown Point,IN,46308,chip,onsite,jpmc
7550,Nelson,CA,95958,chip,onsite,wellsfargo
7551,Decatur,AR,72722,chip,onsite,jpmc
7552,Westdale,NY,13483,chip,onsite,jpmc
7553,Minneapolis,MN,55483,chip,onsite,hsbc
7554,Olds,IA,52647,chip,onsite,jpmc
7555,Houghton,NY,14744,chip,onsite,jpmc
7556,Devine,TX,78016,chip,onsite,jpmc
7557,South Glastonbury,CT,6073,chip,onsite,wellsfargo
7558,Pleasureville,KY,40057,swipe,offsite,jpmc
7559,Arenas Valley,NM,88022,chip,onsite,bank_of_america
7560,River Edge,NJ,7661,chip,onsite,wellsfargo
7561,Sage,AR,72573,chip,offsite,jpmc
7562,Alvord,IA,51230,chip,offsite,jpmc
7563,Liberty,MO,64068,chip,onsite,hsbc
7564,Duluth,MN,55807,chip,onsite,jpmc
7565,Wellfleet,MA,2667,swipe,onsite,jpmc
7566,Sumner,ME,4292,chip,onsite,jpmc
7567,Four States,WV,26572,chip,onsite,jpmc
7568,Livingston,MT,59047,chip,onsite,jpmc
7569,Alhambra,CA,91899,chip,onsite,jpmc
7570,Clearwater,SC,29822,chip,onsite,jpmc
7571,Anniston,AL,36207,swipe,onsite,wellsfargo
7572,Richmond,VA,23223,chip,offsite,jpmc
7573,Coxs Creek,KY,40013,chip,offsite,jpmc
7574,Haines City,FL,33844,chip,offsite,jpmc
7575,Mountain City,GA,30562,chip,onsite,jpmc
7576,Piercefield,NY,12973,swipe,onsite,jpmc
7577,Artesia,CA,90701,swipe,offsite,jpmc
7578,Boyers,PA,16016,chip,onsite,jpmc
7579,Youngstown,NY,14174,chip,onsite,jpmc
7580,East Dorset,VT,5253,swipe,onsite,jpmc
7581,Waltham,MA,2454,chip,onsite,jpmc
7582,Otto,NY,14766,chip,onsite,jpmc
7583,Brookline,MA,2445,swipe,onsite,jpmc
7584,Houston,TX,77023,chip,onsite,jpmc
7585,Waterville,WA,98858,swipe,onsite,jpmc
7586,Celina,OH,45822,chip,onsite,jpmc
7587,Morgantown,KY,42261,chip,onsite,hsbc
7588,Amherst,MA,1004,chip,onsite,jpmc
7589,Waterville,IA,52170,chip,offsite,jpmc
7590,Memphis,TN,38177,chip,onsite,jpmc
7591,Bradenton,FL,34211,chip,onsite,jpmc
7592,Meldrim,GA,31318,chip,onsite,jpmc
7593,Dover,OH,44622,swipe,offsite,jpmc
7594,Newark,NJ,7101,chip,onsite,jpmc
7595,Borrego Springs,CA,92004,chip,onsite,jpmc
7596,Salem,OR,97302,chip,onsite,jpmc
7597,Chambersville,PA,15723,chip,onsite,jpmc
7598,Morrison,MO,65061,chip,onsite,jpmc
7599,Williamsville,VA,24487,chip,onsite,jpmc
7600,Exline,IA,52555,swipe,onsite,jpmc
7601,Washington,DC,20242,chip,onsite,jpmc
7602,New Florence,MO,63363,chip,onsite,jpmc
7603,Bend,OR,97708,chip,onsite,jpmc
7604,Gloversville,NY,12078,swipe,onsite,jpmc
7605,Chester,NH,3036,chip,onsite,jpmc
7606,Schaumburg,IL,60168,chip,onsite,jpmc
7607,Columbia,SC,29216,swipe,onsite,jpmc
7608,Amargosa Valley,NV,89020,swipe,onsite,jpmc
7609,Washington,VA,22747,chip,onsite,jpmc
7610,Breaks,VA,24607,swipe,onsite,hsbc
7611,Burnet,TX,78611,chip,onsite,jpmc
7612,Gray,GA,31032,chip,onsite,bank_of_america
7613,Hookerton,NC,28538,chip,onsite,bank_of_america
7614,Ocala,FL,34479,chip,onsite,bank_of_america
7615,Portersville,PA,16051,chip,offsite,jpmc
7616,Belfield,ND,58622,chip,onsite,jpmc
7617,Chicago,IL,60616,chip,onsite,jpmc
7618,Del Valle,TX,78617,chip,onsite,jpmc
7619,Omaha,NE,68154,chip,onsite,jpmc
7620,Blue Hill Falls,ME,4615,swipe,offsite,jpmc
7621,Monson,MA,1057,swipe,onsite,jpmc
7622,Abbyville,KS,67510,swipe,offsite,jpmc
7623,Albion,RI,2802,chip,offsite,jpmc
7624,Glendale,CA,91207,chip,onsite,hsbc
7625,Riverdale,ND,58565,chip,onsite,jpmc
7626,Arlington,TX,76010,swipe,onsite,jpmc
7627,Bronx,NY,10469,chip,onsite,jpmc
7628,Belden,CA,95915,swipe,onsite,hsbc
7629,Magnolia,DE,19962,chip,offsite,hsbc
7630,Armstrong,IL,61812,chip,onsite,jpmc
7631,Roanoke,VA,24050,chip,onsite,jpmc
7632,Bonner,MT,59823,chip,onsite,jpmc
7633,Westfield,MA,1085,chip,onsite,jpmc
7634,Lawrenceville,GA,30043,chip,onsite,jpmc
7635,Francitas,TX,77961,swipe,onsite,jpmc
7636,Pocono Lake,PA,18347,chip,onsite,jpmc
7637,Waukee,IA,50263,swipe,onsite,jpmc
7638,Baggs,WY,82321,swipe,onsite,jpmc
7639,Harford,NY,13784,chip,onsite,jpmc
7640,Erie,PA,16502,chip,onsite,jpmc
7641,Washington,DC,20374,chip,onsite,jpmc
7642,Sunbury,PA,17801,chip,onsite,jpmc
7643,Harkers Island,NC,28531,chip,onsite,jpmc
7644,Houston,TX,77002,swipe,onsite,jpmc
7645,West Middletown,PA,15379,swipe,onsite,wellsfargo
7646,Des Moines,IA,50340,chip,onsite,jpmc
7647,Minneapolis,MN,55421,swipe,onsite,jpmc
7648,Woodworth,LA,71485,chip,onsite,jpmc
7649,Oklahoma City,OK,73196,chip,offsite,jpmc
7650,Pine Grove,CA,95665,chip,onsite,jpmc
7651,Louisville,KY,40211,chip,onsite,bank_of_america
7652,Perdido,AL,36562,chip,onsite,jpmc
7653,New Castle,NH,3854,swipe,onsite,bank_of_america
7654,Saint Helen,MI,48656,chip,onsite,jpmc
7655,White Sulphur Springs,MT,59645,chip,onsite,jpmc
7656,Saint Maurice,LA,71471,chip,onsite,jpmc
7657,Cave City,KY,42127,chip,onsite,wellsfargo
7658,Greybull,WY,82426,chip,onsite,jpmc
7659,Manila,AR,72442,chip,onsite,jpmc
7660,Martensdale,IA,50160,chip,onsite,jpmc
7661,Mansfield Center,CT,6250,chip,onsite,jpmc
7662,Albert Lea,MN,56007,chip,onsite,jpmc
7663,Hillsdale,MI,49242,chip,onsite,jpmc
7664,Breezewood,PA,15533,chip,onsite,jpmc
7665,Leesville,TX,78122,chip,onsite,jpmc
7666,Manokotak,AK,99628,swipe,onsite,jpmc
7667,Salem,SC,29676,chip,onsite,jpmc
7668,Indianapolis,IN,46217,chip,offsite,wellsfargo
7669,Wheeler,MI,48662,chip,onsite,jpmc
7670,Lloyd,KY,41156,chip,onsite,jpmc
7671,Omaha,NE,68106,chip,onsite,wellsfargo
7672,Bowden,WV,26254,chip,offsite,bank_of_america
7673,Koshkonong,MO,65692,swipe,onsite,jpmc
7674,Seattle,WA,98129,swipe,onsite,jpmc
7675,Nondalton,AK,99640,chip,onsite,jpmc
7676,Washington,DC,20330,chip,onsite,jpmc
7677,Camarillo,CA,93011,chip,onsite,jpmc
7678,Tolovana Park,OR,97145,chip,onsite,jpmc
7679,Ashley Falls,MA,1222,chip,onsite,hsbc
7680,Del Norte,CO,81132,chip,onsite,wellsfargo
7681,Ogilvie,MN,56358,chip,onsite,hsbc
7682,Homestead,FL,33033,chip,onsite,jpmc
7683,Akron,OH,44325,chip,offsite,jpmc
7684,Ruston,LA,71272,chip,onsite,jpmc
7685,Ellinger,TX,78938,swipe,onsite,jpmc
7686,Rochester,WI,53167,chip,onsite,hsbc
7687,Saint Marys,AK,99658,chip,onsite,jpmc
7688,New Florence,PA,15944,chip,onsite,jpmc
7689,Roanoke,TX,76262,chip,onsite,jpmc
7690,San Bernardino,CA,92414,chip,onsite,jpmc
7691,Ansley,NE,68814,chip,onsite,jpmc
7692,Pocatello,ID,83205,chip,onsite,jpmc
7693,Warrior,AL,35180,chip,onsite,hsbc
7694,Milroy,PA,17063,chip,onsite,jpmc
7695,Ohley,WV,25147,chip,onsite,jpmc
7696,Cloverdale,OH,45827,chip,onsite,jpmc
7697,Holland,MI,49423,chip,onsite,jpmc
7698,Charleston,WV,25314,chip,onsite,jpmc
7699,Ardoch,ND,58213,chip,onsite,jpmc
7700,Naples,NY,14512,chip,onsite,jpmc
7701,San Jose,CA,95151,chip,onsite,jpmc
7702,Coy,AR,72037,chip,onsite,jpmc
7703,Plano,IL,60545,chip,onsite,jpmc
7704,Stafford,TX,77477,chip,onsite,jpmc
7705,Seattle,WA,98138,chip,onsite,jpmc
7706,Morongo Valley,CA,92256,chip,onsite,jpmc
7707,Sherwood,OH,43556,chip,onsite,jpmc
7708,Bohannon,VA,23021,chip,onsite,jpmc
7709,Dietrich,ID,83324,swipe,onsite,jpmc
7710,Mount Olive,AL,35117,swipe,onsite,jpmc
7711,Aberdeen,ID,83210,chip,onsite,jpmc
7712,Sharon,TN,38255,swipe,onsite,jpmc
7713,Sloansville,NY,12160,chip,onsite,jpmc
7714,Martinsville,IL,62442,swipe,onsite,jpmc
7715,Sayville,NY,11782,chip,onsite,jpmc
7716,Huntington,NY,11743,chip,onsite,jpmc
7717,Warren,MI,48089,chip,onsite,jpmc
7718,Homestead,FL,33031,chip,onsite,jpmc
7719,Spencer,MA,1562,chip,onsite,jpmc
7720,Fort Klamath,OR,97626,swipe,onsite,jpmc
7721,Itasca,IL,60143,chip,onsite,jpmc
7722,Ottawa,IL,61350,chip,onsite,jpmc
7723,Pottsboro,TX,75076,chip,onsite,jpmc
7724,Garrison,MT,59731,chip,offsite,jpmc
7725,Molina,CO,81646,chip,onsite,jpmc
7726,El Paso,TX,79940,swipe,offsite,jpmc
7727,Patrick Afb,FL,32925,chip,onsite,jpmc
7728,Hallie,KY,41821,chip,onsite,wellsfargo
7729,Odenville,AL,35120,chip,onsite,jpmc
7730,Toledo,OH,43612,chip,onsite,jpmc
7731,Grand Junction,CO,81501,swipe,onsite,jpmc
7732,Seattle,WA,98164,chip,onsite,jpmc
7733,Elizabethtown,PA,17022,swipe,onsite,hsbc
7734,Holyoke,MA,1040,swipe,onsite,jpmc
7735,Waldwick,NJ,7463,chip,onsite,jpmc
7736,Decatur,IN,46733,swipe,onsite,jpmc
7737,Wallace,KS,67761,swipe,onsite,jpmc
7738,Blair,SC,29015,swipe,onsite,jpmc
7739,Eureka,UT,84628,chip,onsite,jpmc
7740,Fresh Meadows,NY,11365,swipe,onsite,jpmc
7741,La Sal,UT,84530,swipe,onsite,jpmc
7742,Sanford,TX,79078,swipe,onsite,jpmc
7743,Stony Brook,NY,11794,chip,onsite,jpmc
7744,Vallejo,CA,94590,chip,offsite,jpmc
7745,Kingston,PA,18704,chip,onsite,jpmc
7746,Branson,MO,65616,chip,onsite,wellsfargo
7747,Louisville,KY,40268,chip,onsite,jpmc
7748,Tumacacori,AZ,85640,chip,onsite,jpmc
7749,Boaz,AL,35957,swipe,onsite,jpmc
7750,Louisville,KY,40294,chip,onsite,bank_of_america
7751,Glasgow,VA,24555,chip,offsite,bank_of_america
7752,Arlington,VA,22206,chip,onsite,jpmc
7753,Stanton,TX,79782,chip,onsite,jpmc
7754,Wellman,TX,79378,chip,onsite,jpmc
7755,Washington,DC,20235,chip,onsite,hsbc
7756,Eatonton,GA,31024,swipe,onsite,bank_of_america
7757,Sheboygan,WI,53081,chip,onsite,jpmc
7758,Ocilla,GA,31774,chip,onsite,jpmc
7759,Summertown,TN,38483,chip,onsite,jpmc
7760,David City,NE,68632,chip,onsite,hsbc
7761,Alma,IL,62807,chip,onsite,jpmc
7762,Biscoe,NC,27209,chip,onsite,jpmc
7763,Cullman,AL,35057,chip,onsite,jpmc
7764,Martinsville,VA,24114,chip,onsite,jpmc
7765,Lubbock,TX,79424,chip,onsite,jpmc
7766,Higginsport,OH,45131,swipe,onsite,wellsfargo
7767,Oak Hill,FL,32759,chip,onsite,bank_of_america
7768,Chicago,IL,60696,swipe,onsite,jpmc
7769,Lake Worth,FL,33461,chip,offsite,jpmc
7770,Titusville,FL,32780,chip,onsite,jpmc
7771,Almont,CO,81210,chip,onsite,jpmc
7772,Hamilton,VA,20158,chip,onsite,jpmc
7773,Orleans,NE,68966,swipe,onsite,jpmc
7774,Crystal,ND,58222,chip,onsite,jpmc
7775,Sharon,VT,5065,chip,onsite,jpmc
7776,Pocatello,ID,83205,chip,onsite,jpmc
7777,Walpole,ME,4573,chip,onsite,jpmc
7778,Lafayette,LA,70501,swipe,onsite,jpmc
7779,San Jose,CA,95161,swipe,onsite,jpmc
7780,Davis Junction,IL,61020,chip,onsite,jpmc
7781,Tyro,KS,67364,swipe,onsite,jpmc
7782,Money,MS,38945,chip,onsite,hsbc
7783,Mizpah,MN,56660,chip,onsite,hsbc
7784,Brick,NJ,8724,swipe,offsite,jpmc
7785,Walpole,MA,2081,chip,offsite,jpmc
7786,Jakin,GA,31761,chip,onsite,jpmc
7787,Tyonek,AK,99682,swipe,onsite,jpmc
7788,Quinton,AL,35130,chip,onsite,jpmc
7789,Bock,MN,56313,chip,onsite,jpmc
7790,Dimock,SD,57331,swipe,onsite,jpmc
7791,Trinity,TX,75862,chip,onsite,jpmc
7792,Wichita,KS,67227,chip,offsite,jpmc
7793,Los Ebanos,TX,78565,chip,onsite,jpmc
7794,Fargo,ND,58109,chip,onsite,jpmc
7795,Dunreith,IN,47337,chip,onsite,jpmc
7796,Clawson,UT,84516,chip,onsite,jpmc
7797,Kansas City,MO,64136,swipe,onsite,jpmc
7798,Benson,IL,61516,swipe,onsite,jpmc
7799,Shelbyville,MO,63469,chip,onsite,jpmc
7800,Tunbridge,VT,5077,chip,onsite,jpmc
7801,Monsey,NY,10952,chip,onsite,jpmc
7802,Dormansville,NY,12055,chip,onsite,jpmc
7803,Weston,GA,31832,chip,onsite,jpmc
7804,Portland,ME,4124,chip,onsite,hsbc
7805,Evansville,IN,47728,chip,onsite,jpmc
7806,Mount Rainier,MD,20712,chip,onsite,jpmc
7807,Las Vegas,NV,89177,chip,onsite,jpmc
7808,Brimfield,MA,1010,chip,onsite,hsbc
7809,Lyoth,CA,95296,chip,onsite,jpmc
7810,Tazewell,VA,24651,chip,onsite,jpmc
7811,Moreno Valley,CA,92552,chip,onsite,jpmc
7812,Charleston,WV,25364,chip,onsite,jpmc
7813,Corapeake,NC,27926,swipe,onsite,jpmc
7814,Littleton,CO,80120,swipe,onsite,jpmc
7815,North Norwich,NY,13814,chip,onsite,jpmc
7816,New York,NY,10112,chip,onsite,jpmc
7817,Standish,MI,48658,chip,onsite,jpmc
7818,Maidens,VA,23102,swipe,onsite,jpmc
7819,Harbeson,DE,19951,swipe,onsite,jpmc
7820,Belknap,IL,62908,chip,onsite,jpmc
7821,Mountain View,AR,72560,chip,onsite,jpmc
7822,Cromwell,MN,55726,swipe,onsite,jpmc
7823,Newark,MO,63458,chip,onsite,jpmc
7824,Shickley,NE,68436,chip,onsite,jpmc
7825,Athens,GA,30605,swipe,onsite,jpmc
7826,Wilmot,NH,3287,swipe,onsite,jpmc
7827,Kinsman,IL,60437,chip,onsite,jpmc
7828,Senatobia,MS,38668,chip,offsite,hsbc
7829,Sparta,GA,31087,chip,onsite,jpmc
7830,Fresno,CA,93741,chip,onsite,jpmc
7831,Elk,CA,95432,chip,onsite,jpmc
7832,Burlington,KY,41005,chip,offsite,jpmc
7833,Dover,FL,33527,chip,onsite,jpmc
7834,Atlanta,GA,31146,chip,onsite,jpmc
7835,Fruitdale,SD,57742,chip,onsite,jpmc
7836,Bridgeport,OH,43912,swipe,onsite,jpmc
7837,Rochester,NY,14649,chip,onsite,jpmc
7838,Shoshone,ID,83352,swipe,offsite,jpmc
7839,Belfry,MT,59008,chip,onsite,jpmc
7840,Fort Worth,TX,76113,chip,onsite,jpmc
7841,Marathon,NY,13803,chip,onsite,jpmc
7842,Pooler,GA,31322,chip,offsite,jpmc
7843,Baltimore,MD,21240,chip,onsite,jpmc
7844,Moab,UT,84532,swipe,onsite,jpmc
7845,Big Rapids,MI,49307,chip,onsite,wellsfargo
7846,Forest Hill,MD,21050,chip,onsite,jpmc
7847,Goshen,UT,84633,chip,onsite,jpmc
7848,Grandview,IA,52752,chip,onsite,jpmc
7849,Gilliam,MO,65330,chip,onsite,jpmc
7850,Fordville,ND,58231,chip,onsite,jpmc
7851,Sebastopol,CA,95472,chip,onsite,jpmc
7852,Madison,OH,44057,swipe,onsite,jpmc
7853,Mc Farland,WI,53558,chip,onsite,jpmc
7854,Montgomery,AL,36133,swipe,onsite,jpmc
7855,Minneota,MN,56264,swipe,onsite,jpmc
7856,Lima,IL,62348,chip,onsite,jpmc
7857,Orosi,CA,93647,chip,onsite,jpmc
7858,Washington,DC,20469,swipe,onsite,jpmc
7859,New Market,IN,47965,chip,onsite,jpmc
7860,Sextonville,WI,53584,chip,onsite,jpmc
7861,Cleveland,OH,44114,chip,onsite,jpmc
7862,Corunna,MI,48817,swipe,onsite,jpmc
7863,Shenandoah,IA,51601,swipe,onsite,jpmc
7864,Whelen Springs,AR,71772,chip,onsite,jpmc
7865,Tallahassee,FL,32304,chip,onsite,jpmc
7866,Syracuse,UT,84075,chip,onsite,jpmc
7867,Comins,MI,48619,chip,onsite,jpmc
7868,Seminole,OK,74868,chip,onsite,jpmc
7869,Clinton,PA,15026,chip,onsite,jpmc
7870,Preston,CT,6365,swipe,onsite,jpmc
7871,New Haven,CT,6533,chip,onsite,jpmc
7872,Chester,OK,73838,chip,onsite,jpmc
7873,Clover,VA,24534,chip,onsite,bank_of_america
7874,Saint Cloud,MN,56395,chip,onsite,jpmc
7875,Bremerton,WA,98310,chip,onsite,jpmc
7876,Blue Jay,CA,92317,swipe,onsite,jpmc
7877,West Chester,PA,19381,chip,onsite,jpmc
7878,Coffman Cove,AK,99918,chip,onsite,bank_of_america
7879,Richland,MS,39218,chip,onsite,jpmc
7880,Lubbock,TX,79404,swipe,onsite,jpmc
7881,Charleston,WV,25364,chip,onsite,bank_of_america
7882,Kingsport,TN,37660,swipe,onsite,jpmc
7883,Naperville,IL,60566,chip,onsite,jpmc
7884,Stamford,CT,6902,chip,onsite,hsbc
23160,Redondo Beach,CA,90277,chip,onsite,jpmc
23161,New York,NY,10175,chip,onsite,jpmc
23162,Alamance,NC,27201,chip,onsite,wellsfargo
23163,Kernersville,NC,27284,swipe,onsite,jpmc
23164,Byron,MI,48418,chip,offsite,jpmc
23165,Duncanville,TX,75138,chip,onsite,jpmc
23166,Preston,KY,40366,chip,onsite,jpmc
23167,Mid Hudson,NY,12555,chip,onsite,jpmc
23168,Schaumburg,IL,60193,chip,offsite,jpmc
23169,Starkville,CO,81074,chip,onsite,jpmc
23170,Monterey,MA,1245,chip,onsite,hsbc
23171,Miami,FL,33132,chip,offsite,jpmc
23172,Fairview,KS,66425,swipe,onsite,jpmc
23173,Los Angeles,CA,90003,swipe,onsite,jpmc
23174,Klawock,AK,99925,chip,onsite,jpmc
23175,Frankford,DE,19945,chip,onsite,jpmc
23176,Lafayette,LA,70598,chip,onsite,bank_of_america
23177,Arlington,AL,36722,chip,onsite,jpmc
23178,Rush City,MN,55069,chip,onsite,jpmc
23179,Waipahu,HI,96797,swipe,onsite,jpmc
23180,Forsyth,IL,62535,swipe,onsite,jpmc
23181,Jay,NY,12941,swipe,onsite,jpmc
23182,East Fultonham,OH,43735,chip,onsite,jpmc
23183,Paris,ID,83261,swipe,onsite,jpmc
23184,Mobile,AL,36618,chip,onsite,jpmc
23185,Flora,IN,46929,chip,onsite,jpmc
23186,Olivet,MI,49076,swipe,onsite,jpmc
23187,Walland,TN,37886,swipe,onsite,jpmc
23188,Blacksburg,VA,24061,chip,offsite,jpmc
23189,Granby,MA,1033,swipe,onsite,jpmc
23190,Holcomb,MO,63852,chip,onsite,jpmc
23191,Whitmore Lake,MI,48189,chip,onsite,jpmc
23192,Henlawson,WV,25624,chip,onsite,jpmc
23193,Newark,NJ,7106,chip,onsite,jpmc
23194,Opdyke,IL,62872,chip,onsite,jpmc
23195,Bronx,NY,10464,chip,onsite,jpmc
23196,Sodus Point,NY,14555,swipe,onsite,jpmc
23197,New York,NY,10026,chip,onsite,hsbc
23198,Talmoon,MN,56637,chip,offsite,wellsfargo
23199,Lees Creek,OH,45138,swipe,offsite,jpmc
23200,Sunland,CA,91040,chip,onsite,hsbc
23201,Holton,MI,49425,chip,onsite,jpmc
23202,Harwood,MD,20776,chip,onsite,jpmc
